CD_SETOR,CD_SIT,NM_SIT,CD_UF,NM_UF,SIGLA_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,geometry
250750705000023,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.874463149 -7.12644485099997, -34.874524618 -7.12778483399995, -34.873971341 -7.12780594499998, -34.873983715 -7.12820420899993, -34.874052257 -7.12853775799994, -34.874161785 -7.12897888099997, -34.8744770979999 -7.13021518799997, -34.875606204 -7.13021654799996, -34.8755863339999 -7.13011765299996, -34.87572792 -7.12958696999993, -34.87590792 -7.12913696999993, -34.87674312 -7.12828700999995, -34.877019987 -7.12795546399997, -34.877238521 -7.12753911299995, -34.877436882 -7.12716200999995, -34.877739622 -7.12665266599993, -34.878146231 -7.12623913599998, -34.875824942 -7.12638131299997, -34.874463149 -7.12644485099997))"
250750705000024,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8731358009999 -7.12650634599993, -34.873163549 -7.12684349499995, -34.873204049 -7.12764730799995, -34.87224543 -7.12777729299995, -34.872281148 -7.12654395199996, -34.872034594 -7.12656447699993, -34.871619169 -7.12681205199993, -34.8714118029999 -7.12692702699997, -34.8713930169999 -7.12693826599997, -34.8713870399999 -7.12720097999994, -34.8713892989999 -7.12734200999995, -34.8713888359999 -7.12901011899993, -34.871369855 -7.12981064699994, -34.871380259 -7.13023628799994, -34.871367956 -7.13165480099997, -34.872684923 -7.13164796999996, -34.8748256279999 -7.13161627599993, -34.874649158 -7.13095199999998, -34.8744770979999 -7.13021518799997, -34.874161785 -7.12897888099997, -34.874052257 -7.12853775799994, -34.873634582 -7.12858975099994, -34.873624252 -7.12865662499996, -34.8732275369999 -7.12866714499995, -34.873206382 -7.12767905299995, -34.8738494249999 -7.12758329499997, -34.8739534809999 -7.12757975299996, -34.8739127549999 -7.12711497299995, -34.873904399 -7.12651607999993, -34.8739038969999 -7.12646732799993, -34.8731358009999 -7.12650634599993))"
250750705000025,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8735842679999 -7.13255200099997, -34.8738767309999 -7.13347743399993, -34.874133716 -7.13433831999993, -34.8747613199999 -7.13416064899997, -34.875403913 -7.13397216299995, -34.876086782 -7.13379148699994, -34.8754938979999 -7.13247776599997, -34.874977455 -7.13250600499993, -34.87431312 -7.13252699999993, -34.8735842679999 -7.13255200099997))"
250750705000026,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.88026788 -7.13258702999997, -34.8788773119999 -7.13298473199995, -34.87887288 -7.13298599999996, -34.87817412 -7.13317202999997, -34.8774735979999 -7.13339220099994, -34.877479045 -7.13499084999995, -34.877522604 -7.13599208799997, -34.87829292 -7.13578202999997, -34.8788228399999 -7.13559698999995, -34.87981788 -7.13532203999995, -34.8807624359999 -7.13506541199996, -34.88155812 -7.13487203999995, -34.8818680799999 -7.13475197999998, -34.882085001 -7.13467118099993, -34.882067827 -7.13461826599996, -34.88204447 -7.13454630099994, -34.881962995 -7.13424721599995, -34.8818116899999 -7.13369179099993, -34.8817512009999 -7.13341267599998, -34.881696172 -7.13315875899997, -34.8816054289999 -7.13274004299996, -34.8815374129999 -7.13245690699995, -34.8814788779999 -7.13221323799996, -34.88093316 -7.13238200999996, -34.88026788 -7.13258702999997))"
250750705000027,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.880694155 -7.12913418099993, -34.8805383719999 -7.13022850899995, -34.8822153199999 -7.13020871999993, -34.882470118 -7.13021184799993, -34.8825488809999 -7.13013791299994, -34.882846007 -7.12989056899994, -34.883038831 -7.12973928899993, -34.88327025 -7.12955772899994, -34.8833123479999 -7.12951082499995, -34.8833419329999 -7.12947786199993, -34.883470851 -7.12933422299994, -34.8836650929999 -7.12910690099994, -34.8840864549999 -7.12841445299995, -34.884115999 -7.12837005099993, -34.8832580399999 -7.12787696999993, -34.8827680799999 -7.12779200999995, -34.882625898 -7.12842811899998, -34.880793661 -7.12848535599994, -34.880694155 -7.12913418099993))"
250750705000028,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.879033491 -7.12618336499997, -34.878146231 -7.12623913599998, -34.877739622 -7.12665266599993, -34.877436882 -7.12716200999995, -34.877238521 -7.12753911299995, -34.877019987 -7.12795546399997, -34.8790372349999 -7.12792031599997, -34.880326372 -7.12786669899998, -34.8808899429999 -7.12786669899998, -34.8813303269999 -7.12783845399997, -34.881352437 -7.12607125999995, -34.880487294 -7.12611193299995, -34.879033491 -7.12618336499997))"
250750705000029,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.869989263 -7.12781576099997, -34.8705303419999 -7.12870600399998, -34.8701156619999 -7.12895462399996, -34.870114663 -7.12900609999997, -34.8699935179999 -7.12908070799995, -34.870086204 -7.12922482999994, -34.869393277 -7.12962320999998, -34.869460009 -7.12978887999998, -34.8689397709999 -7.13009515899995, -34.86875416 -7.13009884399997, -34.868680406 -7.12994301699996, -34.868321324 -7.13018601899995, -34.8684076649999 -7.13037098699994, -34.868538379 -7.13070455299993, -34.868647761 -7.13098296799996, -34.8688437599999 -7.13148184999994, -34.868970463 -7.13175588299993, -34.8691902529999 -7.13223891499996, -34.86931816 -7.13250431599994, -34.8693220329999 -7.13251410599997, -34.870188658 -7.13224009899994, -34.8711475979999 -7.13198811499996, -34.871351293 -7.13265472099994, -34.8713978399999 -7.13222702999997, -34.871367956 -7.13165480099997, -34.871380259 -7.13023628799994, -34.871369855 -7.12981064699994, -34.8713888359999 -7.12901011899993, -34.8713892989999 -7.12734200999995, -34.8713870399999 -7.12720097999994, -34.8713930169999 -7.12693826599997, -34.871294736 -7.12699705799997, -34.871049253 -7.12714390999997, -34.8706438579999 -7.12740237099996, -34.870307966 -7.12761652099994, -34.869989263 -7.12781576099997))"
250750705000030,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.869978723 -7.13443677999993, -34.870170195 -7.13489211099994, -34.870858438 -7.13638329899993, -34.87098979 -7.13659950299996, -34.872588691 -7.13690742399996, -34.872900054 -7.13796800899996, -34.87273864 -7.13821775499997, -34.873212661 -7.13808653999996, -34.873866442 -7.13794276999994, -34.874515784 -7.13779923299995, -34.8751224119999 -7.13765736699997, -34.875768282 -7.13747286499995, -34.87576788 -7.13747096999998, -34.8755339909999 -7.13663408599996, -34.8752964139999 -7.13595292699995, -34.8747613199999 -7.13416064899997, -34.874133716 -7.13433831999993, -34.8733328399999 -7.13457197999998, -34.8726518999999 -7.13476265499997, -34.872009686 -7.13496026399997, -34.871762497 -7.13408365699996, -34.871424243 -7.13420091599994, -34.871182959 -7.13444141799994, -34.87073878 -7.13418799599998, -34.8700065149999 -7.13442787499997, -34.869978723 -7.13443677999993))"
250750705000031,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8755339909999 -7.13663408599996, -34.87576788 -7.13747096999998, -34.875768282 -7.13747286499995, -34.8759878399999 -7.13850695999997, -34.87611451 -7.13925356999994, -34.8761235009999 -7.13969432499994, -34.876050785 -7.14051274499997, -34.8759945739999 -7.14083033699995, -34.876223169 -7.14085012999993, -34.876452018 -7.14093209099997, -34.8765042059999 -7.14099404799992, -34.8765876809999 -7.14108696199997, -34.876723091 -7.14117966399994, -34.87684023 -7.14126691999996, -34.8773199 -7.14100924799993, -34.878072652 -7.14040543699997, -34.8785984469999 -7.13998645899994, -34.878978 -7.13945699999994, -34.878485757 -7.13918217399993, -34.8780810119999 -7.13897980099995, -34.877630273 -7.13872223699997, -34.8775474839999 -7.13806912499996, -34.877529087 -7.13696527599996, -34.8775241609999 -7.13619291399993, -34.877522604 -7.13599208799997, -34.8755339909999 -7.13663408599996))"
250750705000032,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.878978 -7.13945699999994, -34.8785984469999 -7.13998645899994, -34.878072652 -7.14040543699997, -34.8773199 -7.14100924799993, -34.87684023 -7.14126691999996, -34.8769133879999 -7.14132158199993, -34.876937552 -7.14134300999996, -34.8771188489999 -7.14143709099994, -34.877171248 -7.14155085399995, -34.8772233939999 -7.14160244899995, -34.877296271 -7.14164359799997, -34.877275751 -7.14170585099993, -34.877252308 -7.14180910299996, -34.87724514 -7.14184067399998, -34.8773390449999 -7.14194390699993, -34.877360283 -7.14205779699995, -34.8774334999999 -7.14218183599996, -34.877537622 -7.14224358199994, -34.8775588189999 -7.14234710999995, -34.877673581 -7.14247097999993, -34.8778811089999 -7.14241832799996, -34.877914877 -7.14240521399995, -34.878015927 -7.14236597199994, -34.878140823 -7.14242763199996, -34.878224468 -7.14256199099998, -34.878318712 -7.14274811299993, -34.878412617 -7.14285134499994, -34.878511864 -7.14291958799993, -34.8786833099999 -7.14300566499998, -34.8787742379999 -7.14309909499997, -34.878992953 -7.14332383199996, -34.8793465909999 -7.14264031099998, -34.879813258 -7.14189153199993, -34.880066858 -7.14149961199996, -34.880174105 -7.14136853199994, -34.880281904 -7.14123677799995, -34.8804889849999 -7.14098589199995, -34.880515061 -7.14095935599994, -34.880524206 -7.14095004999996, -34.8812094419999 -7.14025275399996, -34.881633904 -7.13983300799993, -34.881980367 -7.13949052699996, -34.8824403899999 -7.13900435899996, -34.8826173379999 -7.13883479399993, -34.882685239 -7.13876972599996, -34.8829137819999 -7.13844391999993, -34.882951896 -7.13838654299997, -34.8829741339999 -7.13833475599995, -34.882850613 -7.13840462899998, -34.8823292019999 -7.13806727299993, -34.8815305429999 -7.13907178899996, -34.881226984 -7.13947653399993, -34.880472686 -7.14043320399998, -34.880031147 -7.14013884399998, -34.879608004 -7.13987207999998, -34.878978 -7.13945699999994))"
250750705000033,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8812534469999 -7.13742960099995, -34.881767117 -7.13772189399998, -34.8823292019999 -7.13806727299993, -34.882850613 -7.13840462899998, -34.8829741339999 -7.13833475599995, -34.8830654779999 -7.13821309999997, -34.883677378 -7.13723003599995, -34.884083037 -7.13651174499995, -34.8843817109999 -7.13602988299994, -34.8845609159999 -7.13574315599993, -34.8843516479999 -7.13568957699994, -34.883853675 -7.13554519399997, -34.8834706179999 -7.13548920899996, -34.8834197369999 -7.13547990499995, -34.8832714009999 -7.13545277999998, -34.882954965 -7.13539491799997, -34.8825493159999 -7.13522620899994, -34.882478352 -7.13518583499996, -34.8823596839999 -7.13511676099995, -34.8822092619999 -7.13503273999993, -34.882195856 -7.13499655399994, -34.8821694719999 -7.13511356899994, -34.882298748 -7.13567502299998, -34.8812534469999 -7.13742960099995))"
250750705000034,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.860841073 -7.12436067099998, -34.8608725449999 -7.12442708199995, -34.861203304 -7.12510210299996, -34.861721243 -7.12621693899996, -34.8622724429999 -7.12596626499993, -34.862509976 -7.12649484399998, -34.86306217 -7.12624177599997, -34.862796153 -7.12568104899998, -34.862282394 -7.12461072899993, -34.861918413 -7.12387350399996, -34.861895476 -7.12382696999993, -34.861326393 -7.12410695999995, -34.860841073 -7.12436067099998))"
250750705000035,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.863380859 -7.12410540499997, -34.8628381199999 -7.12434698999994, -34.862282394 -7.12461072899993, -34.862796153 -7.12568104899998, -34.86306217 -7.12624177599997, -34.8641279999999 -7.12574702999996, -34.8652594339999 -7.12523481399995, -34.8660211609999 -7.12486397399994, -34.86632292 -7.12472774399993, -34.86608712 -7.12415699999997, -34.86558816 -7.12310696999998, -34.8652681199999 -7.12323701999998, -34.8650260589999 -7.12333509499996, -34.864480627 -7.12358722999994, -34.863751325 -7.12391494699995, -34.863380859 -7.12410540499997))"
250750705000036,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.861898223 -7.11979213099994, -34.8618836919999 -7.11995642499994, -34.8619090729999 -7.12103225999994, -34.86207816 -7.12134701999997, -34.86225888 -7.12176200999994, -34.8625681779999 -7.12239708499993, -34.8647402619999 -7.12138061499996, -34.8649037129999 -7.12130404499993, -34.86587292 -7.12085696999998, -34.8659431199999 -7.12082195999994, -34.86625308 -7.12065203999992, -34.86668796 -7.12043198999993, -34.867265281 -7.12010855199998, -34.867270186 -7.12010625999994, -34.867339467 -7.12007263999993, -34.8677663299999 -7.11985953999994, -34.867381725 -7.11985009799997, -34.867168024 -7.11984390499993, -34.867151188 -7.11984385199997, -34.866901706 -7.11978223899996, -34.8622380959999 -7.11978187599993, -34.861898223 -7.11979213099994))"
250750705000037,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8582974029999 -7.12168131799996, -34.8591453879999 -7.12138719499995, -34.8594837379999 -7.12122394599993, -34.86067238 -7.12113882899996, -34.861270299 -7.12112962999993, -34.8619090729999 -7.12103225999994, -34.8618836919999 -7.11995642499994, -34.861898223 -7.11979213099994, -34.8612152219999 -7.11978871299993, -34.8609408899999 -7.11978529499993, -34.8591119179999 -7.11977100099995, -34.8576467079999 -7.11978169499997, -34.8571783629999 -7.11976397999996, -34.857180733 -7.11992478499997, -34.85717714 -7.12116071299994, -34.85727288 -7.12206701999997, -34.85775312 -7.12187198999993, -34.8582974029999 -7.12168131799996))"
250750705000038,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8588602249999 -7.12295859199997, -34.858167776 -7.12294128099995, -34.857453467 -7.12293712799993, -34.857349643 -7.12320706999998, -34.857283196 -7.12336072999994, -34.857204289 -7.12348531899994, -34.857089112 -7.12361868199997, -34.8575331599999 -7.12420595999993, -34.85795616 -7.12469996999994, -34.8586271149999 -7.12558010599997, -34.858906761 -7.12534733199993, -34.8591934099999 -7.12516833199993, -34.8597598969999 -7.12487669899997, -34.860553243 -7.12448634799995, -34.860841073 -7.12436067099998, -34.861326393 -7.12410695999995, -34.861895476 -7.12382696999993, -34.861495507 -7.12289666499993, -34.8609470399999 -7.12314800999997, -34.8604239599999 -7.12339703999993, -34.859346751 -7.12389932899993, -34.859107647 -7.12339765599995, -34.8588602249999 -7.12295859199997))"
250750705000039,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.856898261 -7.12614717999998, -34.8567187519999 -7.12671192499994, -34.8565793559999 -7.12739459799997, -34.857125616 -7.12734916999995, -34.857636081 -7.12734140199996, -34.85774436 -7.12699219799993, -34.85784891 -7.12662721199996, -34.8581531529999 -7.12606626999997, -34.858351511 -7.12580415799994, -34.8585528089999 -7.12562077299998, -34.8586271149999 -7.12558010599997, -34.85795616 -7.12469996999994, -34.8574753519999 -7.12530463699994, -34.857159623 -7.12569334699998, -34.856898261 -7.12614717999998))"
250750705000040,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8565793559999 -7.12739459799997, -34.856536541 -7.12795021599993, -34.8565315009999 -7.12799583899994, -34.8566257379999 -7.12861443699995, -34.85677042 -7.12914785499993, -34.8577700399999 -7.12862999999993, -34.8595408799999 -7.12787597999994, -34.8609178799999 -7.12725200999995, -34.8608430639999 -7.12723318299993, -34.860623791 -7.12672467699997, -34.8597582159999 -7.12713111499994, -34.85935296 -7.12733795999998, -34.858654111 -7.12700820099997, -34.85784891 -7.12662721199996, -34.85774436 -7.12699219799993, -34.857636081 -7.12734140199996, -34.857125616 -7.12734916999995, -34.8565793559999 -7.12739459799997))"
250750705000041,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.86106188 -7.13005199999998, -34.861173536 -7.13097585399993, -34.8612508799999 -7.13166596999997, -34.861266831 -7.13183148799993, -34.8618896569999 -7.13173394399996, -34.8625669579999 -7.13162470699996, -34.862748525 -7.13158007399994, -34.8628803779999 -7.13155804999997, -34.8629500559999 -7.13153010999997, -34.8630337609999 -7.13150987199998, -34.863281608 -7.13138099599996, -34.863639451 -7.13123028499996, -34.864417263 -7.13088445499994, -34.8651116299999 -7.13057428299993, -34.86482784 -7.13000096999997, -34.864604051 -7.12950875199994, -34.86404304 -7.12978703999994, -34.86353796 -7.13004200999995, -34.86300804 -7.13026700999995, -34.862410907 -7.13053917899992, -34.862038097 -7.12975861199993, -34.8616079999999 -7.12872701999993, -34.8608980139999 -7.12904034899998, -34.86106188 -7.13005199999998))"
250750705000042,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.862038097 -7.12975861199993, -34.862410907 -7.13053917899992, -34.86300804 -7.13026700999995, -34.86353796 -7.13004200999995, -34.86404304 -7.12978703999994, -34.864604051 -7.12950875199994, -34.864424051 -7.12910474199998, -34.8642412689999 -7.12870199999998, -34.8640225189999 -7.12823037599998, -34.863485301 -7.12712031599995, -34.863298003 -7.12673816799997, -34.8627734899999 -7.12697020299993, -34.86224727 -7.12727379199993, -34.8630905709999 -7.12919651699997, -34.862038097 -7.12975861199993))"
250750705000043,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.86306217 -7.12624177599997, -34.863298003 -7.12673816799997, -34.863485301 -7.12712031599995, -34.8640225189999 -7.12823037599998, -34.8642412689999 -7.12870199999998, -34.864424051 -7.12910474199998, -34.864604051 -7.12950875199994, -34.86482784 -7.13000096999997, -34.8651116299999 -7.13057428299993, -34.8656271789999 -7.13032593899993, -34.865879669 -7.13020616799997, -34.8662163229999 -7.13004431499996, -34.866988071 -7.12955081799993, -34.8674008199999 -7.13037328499996, -34.8678125869999 -7.13017339699996, -34.867892786 -7.13012811899995, -34.868000998 -7.13008272899998, -34.868078801 -7.13004717999996, -34.868222526 -7.12994403699997, -34.868045872 -7.12961637899997, -34.867782995 -7.12910653899996, -34.868087679 -7.12892898799993, -34.8682556709999 -7.12881423299996, -34.8678781199999 -7.12797695999996, -34.8674989799999 -7.12719414999998, -34.867288564 -7.12728869999995, -34.86695292 -7.12744703999994, -34.8664219199999 -7.12770200999995, -34.86593304 -7.12793195999996, -34.86533292 -7.12818098999998, -34.86457296 -7.12662695999995, -34.86437784 -7.12622195999995, -34.86432816 -7.12611701999998, -34.8641279999999 -7.12574702999996, -34.86306217 -7.12624177599997))"
250750705000044,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8641279999999 -7.12574702999996, -34.86432816 -7.12611701999998, -34.86437784 -7.12622195999995, -34.86457296 -7.12662695999995, -34.86533292 -7.12818098999998, -34.86593304 -7.12793195999996, -34.8664219199999 -7.12770200999995, -34.86695292 -7.12744703999994, -34.867288564 -7.12728869999995, -34.8674989799999 -7.12719414999998, -34.867165841 -7.12648910999997, -34.866613409 -7.12533297799996, -34.86655504 -7.12519033899997, -34.86650292 -7.12509200999995, -34.8664493539999 -7.12497178099994, -34.86632292 -7.12472774399993, -34.8660211609999 -7.12486397399994, -34.8652594339999 -7.12523481399995, -34.8641279999999 -7.12574702999996))"
250750705000045,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8647402619999 -7.12138061499996, -34.865112601 -7.12221898499996, -34.8651898969999 -7.12230004299994, -34.86558816 -7.12310696999998, -34.866267165 -7.12274972199998, -34.8664341899999 -7.12290198199997, -34.8666892369999 -7.12293145399997, -34.8668763759999 -7.12289651899994, -34.8671075829999 -7.12265797299995, -34.867190227 -7.12231114899993, -34.868272234 -7.12179595399994, -34.868018047 -7.12135724799998, -34.8679397459999 -7.12121611699996, -34.867330637 -7.12020782699994, -34.867270186 -7.12010625999994, -34.867265281 -7.12010855199998, -34.86668796 -7.12043198999993, -34.86625308 -7.12065203999992, -34.8659431199999 -7.12082195999994, -34.86587292 -7.12085696999998, -34.8649037129999 -7.12130404499993, -34.8647402619999 -7.12138061499996))"
250750705000046,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.855285486 -7.12254489299994, -34.8552274579999 -7.12262753799996, -34.855201506 -7.12301409599996, -34.855217248 -7.12395382499994, -34.8552136399999 -7.12462411799993, -34.855202817 -7.12530924399994, -34.856054862 -7.12572171899996, -34.856898261 -7.12614717999998, -34.857159623 -7.12569334699998, -34.8574753519999 -7.12530463699994, -34.85795616 -7.12469996999994, -34.8575331599999 -7.12420595999993, -34.857089112 -7.12361868199997, -34.85708784 -7.12361699999997, -34.8562879199999 -7.12247696999998, -34.85611296 -7.12253699999997, -34.855285486 -7.12254489299994))"
250750705000047,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.85677042 -7.12914785499993, -34.85696796 -7.12963700999995, -34.8569862749999 -7.12967690199997, -34.857004054 -7.12971562699994, -34.8570230399999 -7.12975697999997, -34.85708784 -7.12988702999996, -34.857254541 -7.13014464999998, -34.85730312 -7.13022695999996, -34.8575205659999 -7.13052977499996, -34.8576377429999 -7.13068537099997, -34.857683471 -7.13072667399996, -34.85800008 -7.13102350499997, -34.8581170799999 -7.13111498999996, -34.8588220419999 -7.13162842399993, -34.859224119 -7.13175818599996, -34.859589644 -7.13182397999998, -34.859606146 -7.13177771099993, -34.859785314 -7.13090496499996, -34.8604907179999 -7.13102064699996, -34.861173536 -7.13097585399993, -34.86106188 -7.13005199999998, -34.86045204 -7.13011697999997, -34.8601078799999 -7.13010698999994, -34.8596729999999 -7.12992203999994, -34.8593630399999 -7.12967696999993, -34.85903688 -7.12931003999995, -34.85882808 -7.12897199999998, -34.857960138 -7.12937060099995, -34.8577700399999 -7.12862999999993, -34.85677042 -7.12914785499993))"
250750705000048,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.86655504 -7.12519033899997, -34.866613409 -7.12533297799996, -34.867165841 -7.12648910999997, -34.8674989799999 -7.12719414999998, -34.8678781199999 -7.12797695999996, -34.8682556709999 -7.12881423299996, -34.8693970799999 -7.12817563099998, -34.8693114709999 -7.12801875699995, -34.8690129999999 -7.12743199999994, -34.868783 -7.12696699999998, -34.868553 -7.12699699999996, -34.8683379999999 -7.12691699999993, -34.868218 -7.12681699999996, -34.868242 -7.12659699999995, -34.86845979 -7.12634714999996, -34.868123 -7.12556199999995, -34.868733 -7.12525199999993, -34.869323 -7.12493199999994, -34.8699626809999 -7.12455717199992, -34.869969301 -7.12455319199995, -34.8695051789999 -7.12380347299995, -34.867693903 -7.12465872699994, -34.867347051 -7.12480667599993, -34.867073529 -7.12493779699997, -34.86655504 -7.12519033899997))"
250750705000049,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8523915659999 -7.12954138099997, -34.8524234139999 -7.12957587099993, -34.8524699869999 -7.12961510999997, -34.852659891 -7.12977510899998, -34.85275186 -7.12994143099996, -34.8529613219999 -7.13031967899997, -34.85299964 -7.13038887399995, -34.853247589 -7.13070813399997, -34.8535343729999 -7.13101949799994, -34.853947438 -7.13073551299993, -34.8544197859999 -7.13046665499996, -34.855296863 -7.12977611099996, -34.8547181939999 -7.12951484699994, -34.8545778179999 -7.12942928099994, -34.854527671 -7.12939838899996, -34.854462167 -7.12934291799996, -34.8544168459999 -7.12930439499996, -34.8543289419999 -7.12923257099993, -34.8542916129999 -7.12922966799994, -34.854159233 -7.12921937199997, -34.8541133539999 -7.12921859199997, -34.8540948629999 -7.12921827799994, -34.8540568939999 -7.12921763199995, -34.853715555 -7.12921182899993, -34.8532163899999 -7.12926088399996, -34.8524500299999 -7.12951706999996, -34.8523915659999 -7.12954138099997))"
250750705000050,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8535343729999 -7.13101949799994, -34.8536856339999 -7.13118982599997, -34.853745983 -7.13124946899995, -34.853785542 -7.13129034399998, -34.8550437019999 -7.13052756199994, -34.855071761 -7.13055521499996, -34.8551688169999 -7.13051813599998, -34.85520774 -7.13052818399996, -34.855271946 -7.13051891699996, -34.855663681 -7.13034513199995, -34.85606796 -7.13015099999996, -34.8559171479999 -7.12993031499997, -34.8558428279999 -7.12992425499993, -34.8556957709999 -7.12989433699994, -34.8553907799999 -7.12980487999994, -34.855296863 -7.12977611099996, -34.8544197859999 -7.13046665499996, -34.853947438 -7.13073551299993, -34.8535343729999 -7.13101949799994))"
